
Begun - 14:39:19 17 4 2020
0.00,072617028
0.00,072621028
0.00,072625028
0.00,072629028
0.00,072633028
0.00,072637028
0.00,072642028
0.00,072646027
0.00,072650027
0.00,072654026
0.00,072660028
0.00,072664028
0.00,072668027
0.00,072672028
0.00,072676028
0.00,072680028
0.00,072684028
0.00,072688028
0.00,072692028
0.00,072696028
0.00,072700028
0.00,072704028
0.00,072708027
0.00,072712027
0.00,072716028
0.00,072720028
0.00,072724028
0.00,072728028
0.00,072732027
0.00,072736027
0.00,072740028
0.00,072744028
0.00,072748028
0.00,072752029
0.00,072756028
0.00,072760027
0.00,072764028
0.00,072768028
0.00,072773028
0.00,072777028
0.00,072783027
0.00,072787027
0.00,072791028
0.00,072795028
0.00,072799028
0.00,072803027
0.00,072807028
0.00,072811028
0.00,072815028
0.00,072819028
0.00,072823028
0.00,072827028
0.00,072831028
0.00,072835027
0.00,072839027
0.00,072843028
0.00,072847027
0.00,072851028
0.00,072855027
0.00,072859028
0.00,072863027
0.00,072867028
0.00,072871027
0.00,072875028
0.00,072879027
0.00,072883028
0.00,072887029
0.00,072891027
0.00,072895028
0.00,072899028
0.00,072904027
0.00,072910027
0.00,072914028
0.00,072918028
0.00,072922027
0.00,072926028
0.00,072930028
0.00,072934027
0.00,072938028
0.00,072942028
0.00,072946028
0.00,072950027
0.00,072954028
0.00,072958028
0.00,072962028
0.00,072966029
0.00,072970028
0.00,072974028
0.00,072978028
0.00,072982029
0.00,072986028
0.00,072990028
0.00,072994027
0.00,072998027
0.00,073002027
0.00,073006028
0.00,073010027
0.00,073014027
0.00,073018027
0.00,073022028
0.00,073026028
0.00,073030027
0.00,073037028
0.00,073041028
0.00,073045027
0.00,073049028
0.00,073053028
0.00,073057027
0.00,073061028
0.00,073065028
0.00,073069027
0.00,073073027
0.00,073136032
0.00,073142029
0.00,073146028
0.00,073150028
0.00,073154028
0.00,073158028
0.00,073162028
0.00,073166028
0.00,073170028
0.00,073174028
0.00,073178028
0.00,073182028
0.00,073186027
0.00,073190028
0.00,073194027
0.00,073198028
0.00,073202027
0.00,073206027
0.00,073210028
0.00,073214028
0.00,073222028
0.00,073227028
0.00,073232028
0.00,073236028
0.00,073240029
0.00,073244028
0.00,073248028
0.00,073252028
0.00,073256027
0.00,073260027
0.00,073264027
0.00,073268027
0.00,073272027
0.00,073276027
0.00,073280028
0.00,073284028
0.00,073288029
0.00,073292028
0.00,073296027
0.00,073300028
0.00,073304028
0.00,073308027
0.00,073312028
0.00,073316028
0.00,073320028
0.00,073324028
0.00,073328027
0.00,073332027
0.00,073336028
0.00,073340028
0.00,073344027
0.00,073350027
0.00,073354027
0.00,073358028
0.00,073363027
0.00,073367027
0.00,073371027
0.00,073375028
0.00,073379028
0.00,073383027
0.00,073387027
0.00,073391028
0.00,073395027
0.00,073399028
0.00,073403028
0.00,073407028
0.00,073411027
0.00,073415027
0.00,073419028
0.00,073423028
0.00,073427028
0.00,073431027
0.00,073435028
0.00,073439028
0.00,073443028
0.00,073447028
0.00,073451028
0.00,073455029
0.00,073459028
0.00,073463027
0.00,073467028
0.00,073471028
0.00,073477028
0.00,073481027
0.00,073485028
0.00,073489028
0.00,073494029
0.00,073498028
0.00,073502027
0.00,073506028
0.00,073510027
0.00,073514028
0.00,073518029
0.00,073522027
0.00,073526028
0.00,073530028
0.00,073534027
0.00,073538028
0.00,073542027
0.00,073546028
0.00,073550028
0.00,073554028
0.00,073558028
0.00,073562027
0.00,073566027
0.00,073570028
0.00,073574027
0.00,073578028
0.00,073582028
0.00,073586028
0.00,073590028
0.00,073594027
0.00,073600028
0.00,073604028
0.00,073608028
0.00,073612027
0.00,073616028
0.00,073620027
0.00,073625027
0.00,073629028
0.00,073633028
0.00,073637028
0.00,073641027
0.00,073645029
0.00,073649029
0.00,073653028
0.00,073657028
0.00,073661028
0.00,073665028
0.00,073669028
0.00,073673028
0.00,073677027
0.00,073681028
0.00,073685028
0.00,073689027
0.00,073693028
0.00,073697029
0.00,073701027
0.00,073705028
0.00,073709027
0.00,073713028
0.00,073717029
0.00,073721028
0.00,073727027
0.00,073731028
0.00,073735028
0.00,073739028
0.00,073743027
0.00,073747028
0.00,073751028
0.00,073756028
0.00,073760027
0.00,073764028
0.00,073768028
0.00,073772027
0.00,073776028
0.00,073780028
0.00,073784028
0.00,073788027
0.00,073792028
0.00,073796027
0.00,073800027
0.00,073804028
0.00,073808028
0.00,073812027
0.00,073816027
0.00,073820028
0.00,073824028
0.00,073828028
0.00,073832028
0.00,073836028
0.00,073840027
0.00,073844028
0.00,073850028
0.00,073854027
0.00,073858028
0.00,073862028
0.00,073866027
0.00,073870027
0.00,073874028
0.00,073878028
0.00,073882028
0.00,073887028
0.00,073891028
0.00,073895028
0.00,073899027
0.00,073903027
0.00,073907027
0.00,073911028
0.00,073915028
0.00,073919028
0.00,073923027
0.00,073927027
0.00,073931028
0.00,073935027
0.00,073939027
0.00,073943027
0.00,073947028
0.00,073951028
0.00,073955027
0.00,073959029
0.00,073963028
0.00,073967028
0.00,073971027
0.00,073977028
0.00,073981028
0.00,073985028
0.00,073989027
0.00,073993027
0.00,073997028
0.00,074001028
0.00,074005028
0.00,074009027
0.00,074013028
0.00,074018028
0.00,074022028
0.00,074026028
0.00,074030028
0.00,074034029
0.00,074038028
0.00,074042028
0.00,074046028
0.00,074050027
0.00,074054028
0.00,074058027
0.00,074062028
0.00,074066027
0.00,074070029
0.00,074074028
0.00,074137031
0.00,074143029
0.00,074147028
0.00,074151028
0.00,074155029
0.00,074163028
0.00,074168028
0.00,074172028
0.00,074176027
0.00,074180028
0.00,074184028
0.00,074188027
0.00,074192028
0.00,074196028
0.00,074200028
0.00,074204028
0.00,074208028
0.00,074213028
0.00,074217027
0.00,074221028
0.00,074225027
0.00,074229028
0.00,074233029
0.00,074237027
0.00,074241027
0.00,074245027
0.00,074249027
0.00,074253027
0.00,074257029
0.00,074261027
0.00,074265028
0.00,074269027
0.00,074273028
0.00,074277029
0.00,074281027
0.00,074285028
0.00,074291028
0.00,074295028
0.00,074299028
0.00,074303027
0.00,074307027
0.00,074311028
0.00,074315028
0.00,074319028
0.00,074323027
0.00,074327028
0.00,074331028
0.00,074335028
0.00,074339027
0.00,074344027
0.00,074348028
0.00,074352027
0.00,074356027
0.00,074360027
0.00,074364028
0.00,074393028
0.00,074397028
0.00,074401027
0.00,074405027
0.00,074409027
0.00,074413028
0.00,074417027
0.00,074421028
0.00,074425028
0.00,074429028
0.00,074433028
0.00,074437029
0.00,074446028
0.00,074450028
0.00,074454027
0.00,074458028
0.00,074462028
0.00,074466029
0.00,074470027
0.00,074474028
0.00,074478028
0.00,074482028
0.00,074486028
0.00,074490028
0.00,074494027
0.00,074498028
0.00,074503027
0.00,074507028
0.00,074511028
0.00,074515027
0.00,074519028
0.00,074523027
0.00,074527027
0.00,074531027
0.00,074535028
0.00,074539028
0.00,074543028
0.00,074547028
0.00,074551027
0.00,074555027
0.00,074559028
0.00,074563027
0.00,074569029
0.00,074573028
0.00,074577028
0.00,074581027
0.00,074585027
0.00,074589028
0.00,074593027
0.00,074597027
0.00,074601028
0.00,074605027
0.00,074609028
0.00,074613028
0.00,074617027
0.00,074621029
0.00,074625028
0.00,074629028
0.00,074634027
0.00,074638027
0.00,074642028
0.00,074646027
0.00,074650028
0.00,074654028
0.00,074658028
0.00,074662027
0.00,074666028
0.00,074670027
0.00,074674028
0.00,074678028
0.00,074682028
0.00,074686028
0.00,074690027
0.00,074696028
0.00,074700027
0.00,074704027
0.00,074708027
0.00,074712028
0.00,074716028
0.00,074720028
0.00,074724027
0.00,074728027
0.00,074732028
0.00,074736028
0.00,074740027
0.00,074744028
0.00,074748028
0.00,074752027
0.00,074756027
0.00,074760027
0.00,074765027
0.00,074769028
0.00,074773028
0.00,074777028
0.00,074781027
0.00,074785028
0.00,074789027
0.00,074793027
0.00,074797027
0.00,074801028
0.00,074805028
0.00,074809027
0.00,074813028
0.00,074819029
0.00,074823028
0.00,074827027
0.00,074831028
0.00,074835028
0.00,074839028
0.00,074843028
0.00,074847028
0.00,074851027
0.00,074855027
0.00,074859028
0.00,074863027
0.00,074867029
0.00,074871027
0.00,074875028
0.00,074879028
0.00,074883028
0.00,074887027
0.00,074891027
0.00,074896027
0.00,074900027
0.00,074904028
0.00,074908027
0.00,074912027
0.00,074916028
0.00,074920028
0.00,074924028
0.00,074928027
0.00,074932028
0.00,074936028
0.00,074940028
0.00,074946028
0.00,074950027
0.00,074954028
0.00,074958028
0.00,074962029
0.00,074966028
0.00,074970028
0.00,074974029
0.00,074978027
0.00,074982028
0.00,074986027
0.00,074990027
0.00,074994028
0.00,074998028
0.00,075002027
0.00,075006027
0.00,075010027
0.00,075014028
0.00,075018028
0.00,075022028
0.00,075027028
0.00,075031028
0.00,075035028
0.00,075039028
0.00,075043028
0.00,075047028
0.00,075051029
0.00,075055028
0.00,075059028
0.00,075063028
0.00,075069029
0.00,075073027
0.00,075077029
0.00,075140031
0.00,075146029
0.00,075150028
0.00,075154027
0.00,075158027
0.00,075162028
0.00,075166027
0.00,075170027
0.00,075174027
0.00,075178028
0.00,075182027
0.00,075186028
0.00,075190028
0.00,075194028
0.00,075198029
0.00,075202027
0.00,075206028
0.00,075210028
0.00,075214028
0.00,075219028
0.00,075223028
0.00,075227027
0.00,075231028
0.00,075235028
0.00,075239028
0.00,075243027
0.00,075247027
0.00,075251027
0.00,075260028
0.00,075264028
0.00,075268028
0.00,075272028
0.00,075276028
0.00,075280028
0.00,075284028
0.00,075288027
0.00,075292028
0.00,075296027
0.00,075300028
0.00,075304028
0.00,075308028
0.00,075312028
0.00,075316027
0.00,075320027
0.00,075324028
0.00,075328028
0.00,075332027
0.00,075336027
0.00,075340028
0.00,075344027
0.00,075348027
0.00,075353027
0.00,075357027
0.00,075361028
0.00,075365027
0.00,075369027
0.00,075373028
0.00,075377027
0.00,075383028
0.00,075387029
0.00,075391028
0.00,075395027
0.00,075399028
0.00,075403028
0.00,075407027
0.00,075411027
0.00,075415027
0.00,075419027
0.00,075423028
0.00,075427028
0.00,075431027
0.00,075435028
0.00,075439028
0.00,075443028
0.00,075447027
0.00,075451028
0.00,075455028
0.00,075459028
0.00,075463028
0.00,075467028
0.00,075471027
0.00,075475028
0.00,075479028
0.00,075484027
0.00,075488028
0.00,075492028
0.00,075496028
0.00,075500028
0.00,075504028
0.00,075510028
0.00,075514027
0.00,075518028
0.00,075522027
0.00,075526028
0.00,075530027
0.00,075534028
0.00,075538027
0.00,075542028
0.00,075546027
0.00,075550028
0.00,075554028
0.00,075558027
0.00,075562027
0.00,075566027
0.00,075570029
0.00,075574028
0.00,075578028
0.00,075582027
0.00,075586029
0.00,075590028
0.00,075594028
0.00,075598028
0.00,075602028
0.00,075606028
0.00,075610027
0.00,075615028
0.00,075619027
0.00,075623027
0.00,075627028
0.00,075631028
0.00,075637027
0.00,075641028
0.00,075645027
0.00,075649027
0.00,075653028
0.00,075657028
0.00,075661027
0.00,075665028
0.00,075669029
0.00,075673029
0.00,075677027
0.00,075681028
0.00,075685027
0.00,075689028
0.00,075693028
0.00,075697027
0.00,075701028
0.00,075705028
0.00,075709027
0.00,075713027
0.00,075717029
0.00,075721028
0.00,075725028
0.00,075729027
0.00,075733028
0.00,075737027
0.00,075741027
0.00,075746028
0.00,075750028
0.00,075754027
0.00,075760028
0.00,075764028
0.00,075768028
0.00,075772028
0.00,075776028
0.00,075780027
0.00,075784028
0.00,075788028
0.00,075792029
0.00,075796028
0.00,075800028
0.00,075804027
0.00,075808028
0.00,075812027
0.00,075816029
0.00,075820028
0.00,075824028
0.00,075828027
0.00,075832028
0.00,075836028
0.00,075840028
0.00,075844027
0.00,075848028
0.00,075852027
0.00,075856027
0.00,075860028
0.00,075864028
0.00,075868029
0.00,075872028
0.00,075877028
0.00,075881028
0.00,075887027
0.00,075891027
0.00,075895027
0.00,075899028
0.00,075903027
0.00,075907028
0.00,075911028
0.00,075915028
0.00,075919028
0.00,075923028
0.00,075927028
0.00,075931028
0.00,075935028
0.00,075939028
0.00,075943028
0.00,075947027
0.00,075951028
0.00,075955028
0.00,075959027
0.00,075963028
0.00,075967028
0.00,075971028
0.00,075975028
0.00,075979028
0.00,075983028
0.00,075987028
0.00,075991028
0.00,075995028
0.00,075999028
0.00,076003029
0.00,076010027
0.00,076014027
0.00,076018027
0.00,076022027
0.00,076026028
0.00,076030028
0.00,076034027
0.00,076038028
0.00,076042027
0.00,076046027
0.00,076050028
0.00,076054028
0.00,076058028
0.00,076062028
0.00,076066027
0.00,076070028
0.00,076074028
0.00,076078028
0.00,076141030
0.00,076147029
0.00,076151029
0.00,076155028
0.00,076159028
0.00,076163027
0.00,076167027
0.00,076171027
0.00,076175027
0.00,076179029
0.00,076183027
0.00,076187028
0.00,076191028
0.00,076199027
0.00,076205027
0.00,076209027
0.00,076213027
0.00,076217028
0.00,076221029
0.00,076225028
0.00,076229027
0.00,076233027
0.00,076237028
0.00,076241028
0.00,076245028
0.00,076249028
0.00,076253027
0.00,076257028
0.00,076261026
0.00,076265028
0.00,076269027
0.00,076273028
0.00,076277028
0.00,076281027
0.00,076285029
0.00,076289028
0.00,076293028
0.00,076297028
0.00,076301028
0.00,076305028
0.00,076309029
0.00,076313027
0.00,076317028
0.00,076321028
0.00,076327028
0.00,076331027
0.00,076336027
0.00,076340028
0.00,076344028
0.00,076348028
0.00,076352028
0.00,076356027
0.00,076360028
0.00,076364028
0.00,076368027
0.00,076372027
0.00,076376028
0.00,076380027
0.00,076384027
0.00,076388028
0.00,076392028
0.00,076396028
0.00,076400028
0.00,076404027
0.00,076408028
0.00,076412028
0.00,076416028
0.00,076420028
0.00,076424027
0.00,076428027
0.00,076432028
0.00,076436028
0.00,076440028
0.00,076444029
0.00,076450029
0.00,076454028
0.00,076458027
0.00,076462028
0.00,076467028
0.00,076471028
0.00,076475028
0.00,076479029
0.00,076483027
0.00,076487027
0.00,076491028
0.00,076495028
0.00,076499028
0.00,076503028
0.00,076507028
0.00,076511028
0.00,076515028
0.00,076519027
0.00,076523029
0.00,076527028
0.00,076531027
0.00,076535028
0.00,076539028
0.00,076543028
0.00,076547028
0.00,076551028
0.00,076555028
0.00,076559028
0.00,076563028
0.00,076567028
0.00,076571028
0.00,076577028
0.00,076581027
0.00,076585027
0.00,076589028
0.00,076593027
0.00,076598028
0.00,076602027
0.00,076606027
0.00,076610027
0.00,076614028
0.00,076618028
0.00,076622028
0.00,076626028
0.00,076630028
0.00,076634027
0.00,076638028
0.00,076642028
0.00,076646028
0.00,076650028
0.00,076654028
0.00,076658028
0.00,076662027
0.00,076666027
0.00,076670028
0.00,076674027
0.00,076678028
0.00,076682027
0.00,076686028
0.00,076690027
0.00,076694027
0.00,076698027
0.00,076704028
0.00,076708027
0.00,076712027
0.00,076716027
0.00,076720028
0.00,076724028
0.00,076729028
0.00,076733028
0.00,076737028
0.00,076741029
0.00,076745028
0.00,076749028
0.00,076753029
0.00,076757028
0.00,076761028
0.00,076765028
0.00,076769027
0.00,076773027
0.00,076777028
0.00,076781028
0.00,076785028
0.00,076789028
0.00,076793027
0.00,076797029
0.00,076801027
0.00,076805028
0.00,076809028
0.00,076813029
0.00,076817028
0.00,076821029
0.00,076827028
0.00,076831028
0.00,076835028
0.00,076839028
0.00,076843029
0.00,076847028
0.00,076851027
0.00,076855028
0.00,076860028
0.00,076864027
0.00,076868027
0.00,076872028
0.00,076876028
0.00,076880027
0.00,076884028
0.00,076888027
0.00,076892029
0.00,076896028
0.00,076900028
0.00,076904028
0.00,076908027
0.00,076912028
0.00,076916027
0.00,076920028
0.00,076924028
0.00,076928027
0.00,076932028
0.00,076936028
0.00,076940027
0.00,076944027
0.00,076948028
0.00,076954028
0.00,076958028
0.00,076962028
0.00,076966028
0.00,076970027
0.00,076974028
0.00,076978028
0.00,076982029
0.00,076986029
0.00,076991027
0.00,076995028
0.00,076999027
0.00,077003028
0.00,077007028
0.00,077011028
0.00,077015027
0.00,077019029
0.00,077023028
0.00,077027028
0.00,077031028
0.00,077035027
0.00,077039028
0.00,077043028
0.00,077047028
0.00,077051028
0.00,077055028
0.00,077059027
0.00,077063028
0.00,077067028
0.00,077071028
0.00,077077027
0.00,077081028
0.00,077143030
0.00,077149029
0.00,077153028
0.00,077157028
0.00,077161028
0.00,077165028
0.00,077169028
0.00,077173027
0.00,077177028
0.00,077182027
0.00,077186027
0.00,077190028
0.00,077194027
0.00,077198028
0.00,077202028
0.00,077206028
0.00,077210027
0.00,077214027
0.00,077218028
0.00,077222028
0.00,077226028
0.00,077230027
0.00,077234028
0.00,077238027
0.00,077242027
0.00,077246028
0.00,077250028
0.00,077254027
0.00,077258028
0.00,077267028
0.00,077271028
0.00,077275028
0.00,077279028
0.00,077283027
0.00,077287028
0.00,077291028
0.00,077295028
0.00,077299027
0.00,077303027
0.00,077307028
0.00,077311027
0.00,077316027
0.00,077320028
0.00,077324028
0.00,077328028
0.00,077332028
0.00,077336028
0.00,077340028
0.00,077344027
0.00,077348028
0.00,077352028
0.00,077356028
0.00,077360028
0.00,077364028
0.00,077368028
0.00,077372028
0.00,077376028
0.00,077380027
0.00,077384027
0.00,077390026
0.00,077394028
0.00,077398028
0.00,077402028
0.00,077406028
0.00,077410027
0.00,077414027
0.00,077418029
0.00,077422027
0.00,077426027
0.00,077430028
0.00,077434028
0.00,077438028
0.00,077442029
0.00,077447028
0.00,077451027
0.00,077455028
0.00,077459029
0.00,077463028
0.00,077467028
0.00,077471028
0.00,077475028
0.00,077479029
0.00,077483028
0.00,077487027
0.00,077491028
0.00,077495027
0.00,077499028
0.00,077503028
0.00,077507027
0.00,077511027
0.00,077517028
0.00,077521028
0.00,077525027
0.00,077529028
0.00,077533028
0.00,077537029
0.00,077541027
0.00,077545027
0.00,077549028
0.00,077553027
0.00,077557027
0.00,077561028
0.00,077565028
0.00,077569027
0.00,077573028
0.00,077578028
0.00,077582028
0.00,077586028
0.00,077590027
0.00,077594027
0.00,077598027
0.00,077602028
0.00,077606027
0.00,077610027
0.00,077614027
0.00,077618027
0.00,077622028
0.00,077626028
0.00,077630027
0.00,077634027
0.00,077640027
0.00,077644028
0.00,077648028
0.00,077652027
0.00,077656027
0.00,077660027
0.00,077664027
0.00,077668029
0.00,077672027
0.00,077676029
0.00,077680028
0.00,077709027
0.00,077713028
0.00,077717028
0.00,077721027
0.00,077725027
0.00,077729028
0.00,077734027
0.00,077738028
0.00,077742028
0.00,077746028
0.00,077750028
0.00,077754028
0.00,077758028
0.00,077762029
0.00,077766028
0.00,077770027
0.00,077774029
0.00,077778029
0.00,077782028
0.00,077786028
0.00,077794028
0.00,077799028
0.00,077803027
0.00,077807028
0.00,077811028
0.00,077815029
0.00,077819028
0.00,077823028
0.00,077827028
0.00,077831029
0.00,077835027
0.00,077839027
0.00,077843028
0.00,077847028
0.00,077851027
0.00,077855027
0.00,077859027
0.00,077863028
0.00,077868028
0.00,077872028
0.00,077876027
0.00,077880028
0.00,077884028
0.00,077888028
0.00,077892028
0.00,077896028
0.00,077900028
0.00,077904028
0.00,077908028
0.00,077912028
0.00,077916027
0.00,077922028
0.00,077926028
0.00,077930029
0.00,077934028
0.00,077938028
0.00,077942028
0.00,077946027
0.00,077950028
0.00,077954027
0.00,077958028
0.00,077962027
0.00,077966028
0.00,077970028
0.00,077974028
0.00,077978027
0.00,077982028
0.00,077986028
0.00,077990027
0.00,077994027
0.00,077999027
0.00,078003028
0.00,078007027
0.00,078011028
0.00,078015028
0.00,078019027
0.00,078023028
0.00,078027029
0.00,078031028
0.00,078035028
0.00,078039027
0.00,078045028
0.00,078049028
0.00,078053027
0.00,078057028
0.00,078061027
0.00,078065028
0.00,078069027
0.00,078073027
0.00,078077028
0.00,078081028
0.00,078144030
0.00,078153029
0.00,078157028
0.00,078161028
0.00,078165028
0.00,078169028
0.00,078173027
0.00,078177027
0.00,078181027
0.00,078185027
0.00,078189028
0.00,078194028
0.00,078198027
0.00,078202028
0.00,078206028
0.00,078210028
0.00,078214028
0.00,078218027
0.00,078222027
0.00,078226027
0.00,078230028
0.00,078236028
0.00,078240028
0.00,078244028
0.00,078248028
0.00,078252029
0.00,078256028
0.00,078260028
0.00,078264027
0.00,078268029
0.00,078272028
0.00,078276027
0.00,078280028
0.00,078284028
0.00,078288028
0.00,078292028
0.00,078296028
0.00,078300028
0.00,078304028
0.00,078308027
0.00,078312028
0.00,078316027
0.00,078320028
0.00,078325028
0.00,078329027
0.00,078333028
0.00,078337028
0.00,078341028
0.00,078345028
0.00,078349027
0.00,078353027
0.00,078359027
0.00,078363027
0.00,078367028
0.00,078371028
0.00,078375028
0.00,078379028
0.00,078383028
0.00,078387027
0.00,078391028
0.00,078395027
0.00,078399028
0.00,078403028
0.00,078407027
0.00,078411028
0.00,078415028
0.00,078419028
0.00,078423028
0.00,078427028
0.00,078431028
0.00,078435027
0.00,078439028
0.00,078443028
0.00,078447028
0.00,078451027
0.00,078456029
0.00,078460027
0.00,078464027
0.00,078468028
0.00,078472027
0.00,078476029
0.00,078480028
0.00,078486028
0.00,078490028
0.00,078494028
0.00,078498027
0.00,078502028
0.00,078506028
0.00,078510028
0.00,078514027
0.00,078518029
0.00,078522027
0.00,078526027
0.00,078530028
0.00,078534027
0.00,078538028
0.00,078542028
0.00,078546027
0.00,078550029
0.00,078554028
0.00,078558028
0.00,078562028
0.00,078566026
0.00,078570027
0.00,078574027
0.00,078578027
0.00,078582028
0.00,078587028
0.00,078591028
0.00,078595028
0.00,078599028
0.00,078603027
0.00,078609027
0.00,078613029
0.00,078617027
0.00,078621028
0.00,078625028
0.00,078629027
0.00,078633027
0.00,078637027
0.00,078641028
0.00,078645028
0.00,078649028
0.00,078653028
0.00,078657028
